,album_name,number_of_artists,artist_followers_total,artist_followers_average,artist_popularity,type,release_date,release_precision,restrictions,total_tracks,total_length_min,avg_popularity,max_popularity,number_of_collabs,Max_popularity_collab,Avg_popularity_collab,number_of_markets,US_market,CA_market,BR_market,CN_market,DE_market,ES_market,SA_market,UK_market,RU_market,MX_markets
119,BILLIE EILISH.,1,186630,186630.0,70.0,single,2022-05-19,day,False,1,1,87.0,87,0,0,0.0,182,True,True,True,False,True,True,True,False,False,True
120,The Eminem Show,1,61300484,61300484.0,90.0,album,2002-05-26,day,False,20,67,61.04999999999999,88,6,78,7.166666666666667,183,True,True,True,False,True,True,True,False,False,True
121,"Body Head Bangerz, Vol. 1",1,1639209,1639209.0,0.0,compilation,2004-10-26,day,False,16,56,33.3125,73,45,63,1.2444444444444445,175,True,True,True,False,True,True,True,False,False,True
122,The Definition Of X: Pick Of The Litter,1,3811141,3811141.0,69.0,compilation,2007-06-12,day,False,20,69,26.9,73,6,82,7.5,183,True,True,True,False,True,True,True,False,False,True
123,Infest,1,4493271,4493271.0,70.0,album,2001-04-25,day,False,13,46,45.84615384615384,79,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
124,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,2,29741870,14870935.0,82.0,single,2004-11-30,day,False,6,16,37.66666666666666,77,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
125,CREED: Original Motion Picture Soundtrack,1,1639209,1639209.0,0.0,compilation,2015-11-20,day,False,18,61,27.333333333333336,64,31,86,1.870967741935484,167,True,True,True,False,False,True,False,False,False,True
126,Jungle (Remix),2,2817951,1408975.5,61.5,single,2014-01-01,day,False,1,3,56.0,56,1,82,82.0,180,True,True,True,False,True,True,True,False,False,True
127,Victory,1,8619175,8619175.0,78.0,album,2010-03-02,day,False,12,40,24.33333333333333,68,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
128,Black Snow,1,98173,98173.0,44.0,album,2008-06-24,day,False,21,63,19.33333333333333,45,44,48,0.4090909090909091,179,True,True,True,False,True,True,True,False,False,True
129,Radioactive,1,43128401,43128401.0,87.0,single,2014-01-01,day,False,1,4,65.0,65,1,87,87.0,180,True,True,True,False,True,True,True,False,False,True
130,The Heist,3,4550033,1516677.6666666667,73.0,album,2012-10-09,day,False,15,56,41.66666666666667,81,12,72,3.0,180,True,True,True,False,True,True,True,False,False,True
131,ASTROWORLD,1,21300870,21300870.0,87.0,album,2018-08-03,day,False,17,51,71.0,81,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
132,Heartless,1,52111786,52111786.0,93.0,single,2019-11-27,day,False,1,3,2.0,2,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False
133,Immortal,1,11964059,11964059.0,91.0,single,2019-10-31,day,False,1,4,73.0,73,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
134,The Best In The World Pack,1,68545753,68545753.0,96.0,single,2019-06-15,day,False,2,6,66.0,77,1,76,76.0,178,True,True,True,False,True,True,True,False,False,True
135,Culture II,1,12681863,12681863.0,77.0,album,2018-01-26,day,False,24,95,55.37500000000001,77,10,96,7.5,182,True,True,True,False,True,True,True,False,False,True
136,FUTURE,1,12400949,12400949.0,86.0,album,2017-06-30,day,False,20,65,50.94999999999999,82,3,96,24.666666666666668,171,True,True,True,False,True,True,False,False,False,True
137,TESTING,1,11475745,11475745.0,80.0,album,2018-05-25,day,False,15,46,57.99999999999999,81,9,82,9.11111111111111,183,True,True,True,False,True,True,True,False,False,True
138,Pick It Up (feat. A$AP Rocky),2,13878004,6939002.0,69.5,single,2017-10-20,day,False,1,3,64.0,64,0,0,0.0,169,True,True,True,False,True,True,False,False,False,True
139,Still Striving,1,3390534,3390534.0,70.0,album,2017-08-18,day,False,14,41,45.0,73,19,82,4.315789473684211,183,True,True,True,False,True,True,True,False,False,True
140,Birds In The Trap Sing McKnight,1,21300870,21300870.0,87.0,album,2016-09-16,day,False,14,47,63.5,83,1,82,82.0,171,True,True,True,False,True,True,False,False,False,True
141,Blueberry Faygo,1,4827395,4827395.0,70.0,single,2020-02-07,day,False,1,2,72.0,72,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
142,Heaven Or Hell,1,2341718,2341718.0,77.0,album,2020-03-13,day,False,12,30,61.333333333333336,79,5,87,12.8,183,True,True,True,False,True,True,True,False,False,True
143,HIGHEST IN THE ROOM,1,21300870,21300870.0,87.0,single,2019-10-04,day,False,1,2,81.0,81,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
144,THE SCOTTS,3,27605352,9201784.0,75.0,single,2020-04-24,day,False,1,2,76.0,76,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
145,Taste (feat. Offset),1,6681608,6681608.0,78.0,single,2018-05-16,day,False,1,3,72.0,72,1,77,77.0,183,True,True,True,False,True,True,True,False,False,True
146,Hollywood's Bleeding,1,38671957,38671957.0,87.0,album,2019-09-06,day,False,17,42,0.0,0,10,89,8.2,0,False,False,False,False,False,False,False,False,False,False
147,Baby On Baby,1,10223329,10223329.0,81.0,album,2019-03-01,day,False,13,25,49.38461538461539,71,4,77,16.5,181,True,True,True,False,True,True,True,False,False,True
148,Look At Me!,1,38813613,38813613.0,86.0,single,2017-02-20,day,False,1,2,81.0,81,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
149,Bandit (with YoungBoy Never Broke Again),2,36186796,18093398.0,85.5,single,2019-10-04,day,False,1,3,74.0,74,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
150,Without Warning,3,17551898,5850632.666666666,82.33333333333333,album,2017-10-30,day,False,10,28,63.400000000000006,81,2,87,40.0,171,True,True,True,False,True,True,False,False,False,True
151,Culture,1,12681863,12681863.0,77.0,album,2017-04-07,day,False,13,52,1.8461538461538465,8,5,87,17.4,0,False,False,False,False,False,False,False,False,False,False
152,Mr. Davis,1,4524425,4524425.0,76.0,album,2017-10-13,day,False,17,53,43.88235294117647,70,13,93,1.7692307692307692,169,True,True,True,False,True,True,False,False,False,True
153,Perfect Ten,1,1006368,1006368.0,72.0,album,2019-06-28,day,False,10,28,55.4,78,19,86,3.421052631578948,178,True,True,True,False,True,True,True,False,False,True
154,Music To Be Murdered By,1,61300484,61300484.0,90.0,album,2020-01-17,day,False,20,53,55.8,82,15,89,3.1333333333333333,178,True,True,True,False,True,True,True,False,False,True
155,Straight Outta Compton,1,4521551,4521551.0,64.0,album,1988-08-08,day,False,13,53,52.07692307692307,71,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
156,Dark Lane Demo Tapes,1,68545753,68545753.0,96.0,album,2020-05-01,day,False,14,43,64.57142857142857,82,8,87,5.375,183,True,True,True,False,True,True,True,False,False,True
157,Meet The Woo,1,11395292,11395292.0,82.0,album,2019-07-26,day,False,9,24,63.55555555555556,82,0,0,0.0,182,True,True,True,False,True,True,True,False,False,True
158,JACKBOYS,2,21801465,10900732.5,75.5,album,2019-12-27,day,False,7,19,66.57142857142857,76,9,89,9.11111111111111,183,True,True,True,False,True,True,True,False,False,True
159,Walk Em Down (feat. Roddy Ricch),2,13827021,6913510.5,77.5,single,2020-03-19,day,False,1,2,69.0,69,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
160,BLAME IT ON BABY,1,10223329,10223329.0,81.0,album,2020-04-17,day,False,13,27,52.15384615384615,79,9,86,8.777777777777779,183,True,True,True,False,True,True,True,False,False,True
161,Please Excuse Me for Being Antisocial,1,8543816,8543816.0,79.0,album,2019-12-06,day,False,16,35,54.9375,80,6,83,13.333333333333334,183,True,True,True,False,True,True,True,False,False,True
162,We Love You Tecca,1,5553751,5553751.0,76.0,album,2019-08-30,day,False,18,32,60.05555555555557,79,1,88,88.0,178,True,True,True,False,True,True,True,False,False,True
163,Scary Hours,1,68545753,68545753.0,96.0,single,2018-01-20,day,False,2,7,0.0,0,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False
164,Hoodie SZN,1,6847446,6847446.0,80.0,album,2018-12-21,day,False,20,51,58.4,73,13,88,5.769230769230769,183,True,True,True,False,True,True,True,False,False,True
165,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",2,7424631,3712315.5,80.5,single,2020-06-24,day,False,1,3,74.0,74,2,84,42.0,183,True,True,True,False,True,True,True,False,False,True
166,Rodeo (feat. Nas),2,15039522,7519761.0,76.0,single,2020-01-27,day,False,1,2,62.0,62,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
167,GUMMO,1,6718617,6718617.0,70.0,single,2017-11-10,day,False,1,2,49.0,49,0,0,0.0,178,True,True,True,False,True,True,True,False,False,True
168,DIE FOR MY BITCH,1,1153070,1153070.0,79.0,album,2019-07-19,day,False,14,28,59.85714285714285,83,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
169,Watch The Throne (Deluxe),2,26342547,13171273.5,86.0,album,2011-08-08,day,False,16,60,59.3125,83,7,86,8.142857142857142,180,True,True,True,False,True,True,True,False,False,True
170,My Beautiful Dark Twisted Fantasy,1,18613723,18613723.0,90.0,album,2010-11-22,day,False,13,61,67.46153846153845,78,15,85,4.933333333333334,183,True,True,True,False,True,True,True,False,False,True
171,Sanguine Paradise,1,13981350,13981350.0,84.0,single,2019-04-09,day,False,1,4,71.0,71,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
172,Broccoli,1,826071,826071.0,61.0,single,2016-04-06,day,False,1,3,67.0,67,1,77,77.0,1,True,False,False,False,False,False,False,False,False,False
173,Arms Around You (feat. Maluma & Swae Lee),3,48294497,16098165.666666666,75.66666666666667,single,2018-10-25,day,False,1,3,69.0,69,1,83,83.0,183,True,True,True,False,True,True,True,False,False,True
174,Party Girl,1,161492,161492.0,58.0,single,2020-04-21,day,False,1,2,70.0,70,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
175,Fetty Wap (Deluxe),1,4375528,4375528.0,68.0,album,2015-09-25,day,False,20,67,45.45,73,10,54,5.4,152,True,True,True,False,False,False,True,False,False,True
176,What A Time To Be Alive,2,80946702,40473351.0,91.0,album,2015-09-20,day,False,11,36,59.72727272727272,71,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
177,The Art of Hustle (Deluxe),1,4004630,4004630.0,66.0,album,2016-02-19,day,False,15,48,32.2,61,8,86,10.625,183,True,True,True,False,True,True,True,False,False,True
178,New English,1,3400359,3400359.0,62.0,album,2016-06-26,day,False,14,29,31.0,69,3,71,6.666666666666667,180,True,True,True,False,True,True,True,False,False,True
179,Exit 13,1,1423617,1423617.0,61.0,album,2008-01-01,day,False,19,67,12.789473684210524,43,14,82,3.0,179,True,True,True,False,True,True,True,False,False,True
180,Flockaveli,1,2520758,2520758.0,64.0,album,2010-10-01,day,False,17,64,40.64705882352941,76,28,74,0.3571428571428571,183,True,True,True,False,True,True,True,False,False,True
181,Drip Too Hard,2,16712707,8356353.5,86.0,single,2018-09-12,day,False,1,2,0.0,0,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False
182,Drowning (feat. Kodak Black),1,6847446,6847446.0,80.0,single,2017-03-10,day,False,1,3,67.0,67,1,81,81.0,167,False,False,True,False,True,True,False,False,False,True
183,Toosie Slide,1,68545753,68545753.0,96.0,single,2020-04-03,day,False,1,4,73.0,73,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
184,Hot (Remix) [feat. Gunna and Travis Scott],3,33571399,11190466.333333332,84.0,single,2019-11-01,day,False,1,4,63.0,63,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
185,SR3MM,3,8620567,2873522.333333333,67.66666666666667,album,2018-05-04,day,False,27,89,41.48148148148149,65,9,93,1.3333333333333333,83,True,True,True,False,True,True,False,False,False,True
186,Rolling Papers,1,10772259,10772259.0,81.0,album,2011-03-29,day,False,14,50,52.21428571428572,75,3,62,20.666666666666668,159,True,True,True,False,True,True,True,False,False,True
187,Plata O Plomo,2,2132861,1066430.5,62.5,album,2017-02-17,day,False,12,40,24.416666666666668,62,15,80,3.066666666666667,183,True,True,True,False,True,True,True,False,False,True
188,Crank That (Soulja Boy) [Travis Barker Remix],1,1620791,1620791.0,69.0,single,2007-01-01,day,False,1,4,53.0,53,1,69,69.0,98,True,True,True,False,True,True,True,False,False,False
189,Crunkest Hits,1,684774,684774.0,60.0,album,2011-03-15,day,False,13,61,29.923076923076923,61,13,74,5.230769230769231,183,True,True,True,False,True,True,True,False,False,True
190,Tha Carter IV (Deluxe),1,12776886,12776886.0,84.0,album,2011-01-01,day,False,18,63,0.0555555555555555,1,13,96,6.615384615384615,0,False,False,False,False,False,False,False,False,False,False
191,The Black Album,1,7728824,7728824.0,82.0,album,2003-11-14,day,False,14,49,50.35714285714286,65,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
192,The Sound of Revenge,1,766177,766177.0,57.0,album,2005-01-01,day,False,16,65,30.375,69,10,84,1.4,103,True,True,True,False,True,True,True,False,False,True
193,Gangsta's Paradise,1,773480,773480.0,70.0,album,1995-11-07,day,False,14,53,0.5714285714285714,8,4,69,10.5,0,False,False,False,False,False,False,False,False,False,False
194,DAMN.,1,21895466,21895466.0,87.0,album,2017-04-14,day,False,14,48,70.57142857142857,83,3,88,25.33333333333333,183,True,True,True,False,True,True,True,False,False,True
195,Day69: Graduation Day,1,6718617,6718617.0,70.0,album,2018-04-10,day,False,12,24,50.75000000000001,66,5,82,15.4,181,True,True,True,False,True,True,True,False,False,True
196,The London (feat. J. Cole & Travis Scott),3,47163299,15721099.666666668,84.33333333333333,single,2019-05-23,day,False,1,3,68.0,68,0,0,0.0,182,True,True,True,False,True,True,True,False,False,True
197,Bawskee,1,2073912,2073912.0,64.0,album,2018-08-24,day,False,18,20,0.0555555555555555,1,2,77,38.5,0,False,False,False,False,False,False,False,False,False,False
198,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),1,1639209,1639209.0,0.0,compilation,2006-06-20,day,False,12,40,42.25,69,19,79,3.0,183,True,True,True,False,True,True,True,False,False,True
199,Kanye West Presents Good Music Cruel Summer,1,1639209,1639209.0,0.0,compilation,2012-01-01,day,False,12,47,0.0,0,43,90,1.4883720930232558,0,False,False,False,False,False,False,False,False,False,False
200,We All Shine,1,8140055,8140055.0,72.0,album,2019-01-18,day,False,16,47,46.0625,70,2,90,29.5,183,True,True,True,False,True,True,True,False,False,True
201,Keanu Reeves,1,5805600,5805600.0,75.0,single,2019-01-18,day,False,1,3,0.0,0,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False
202,i am > i was,1,11964059,11964059.0,91.0,album,2018-12-21,day,False,15,43,62.39999999999999,81,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
203,No Limit,1,5106901,5106901.0,74.0,single,2017-09-07,day,False,1,4,0.0,0,2,80,40.0,0,False,False,False,False,False,False,False,False,False,False
204,17,1,38813613,38813613.0,86.0,album,2017-08-25,day,False,11,16,71.36363636363636,87,1,81,81.0,183,True,True,True,False,True,True,True,False,False,True
205,Party Monster,1,52111786,52111786.0,93.0,single,2016-11-17,day,False,1,4,0.0,0,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False
206,Famous Cryp,1,5484715,5484715.0,66.0,album,2018-12-18,day,False,10,17,0.1,1,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False
207,Rodeo (Expanded Edition),1,21300870,21300870.0,87.0,album,2015-09-04,day,False,16,65,60.875,78,13,93,5.461538461538462,183,True,True,True,False,True,True,True,False,False,True
208,Wow. (Remix),1,38671957,38671957.0,87.0,single,2019-03-15,day,False,1,2,0.0,0,2,79,39.0,0,False,False,False,False,False,False,False,False,False,False
209,"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)",2,9516701,4758350.5,70.0,single,2019-04-24,day,False,1,4,0.0,0,3,91,25.33333333333333,0,False,False,False,False,False,False,False,False,False,False
210,Life Is Good (feat. Drake),2,80946702,40473351.0,91.0,single,2020-01-10,day,False,1,3,77.0,77,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
211,The College Dropout,1,18613723,18613723.0,90.0,album,2004-02-10,day,False,21,66,57.23809523809525,79,13,82,3.230769230769231,183,True,True,True,False,True,True,True,False,False,True
212,Swim Good,1,10176813,10176813.0,82.0,single,2011-01-01,day,False,1,4,67.0,67,0,0,0.0,118,True,True,True,False,True,True,True,False,False,True
213,The Documentary,1,4255262,4255262.0,72.0,album,2005,year,False,18,62,49.33333333333334,82,11,90,6.2727272727272725,182,True,True,True,False,True,True,True,False,False,True
214,Certified Lover Boy,1,68545753,68545753.0,96.0,album,2021-09-03,day,False,21,75,71.38095238095238,84,16,91,5.0625,183,True,True,True,False,True,True,True,False,False,True
215,Curtain Call: The Hits (Deluxe Edition),1,61300484,61300484.0,90.0,compilation,2005-12-06,day,False,24,98,52.250000000000014,76,7,83,11.714285714285714,183,True,True,True,False,True,True,True,False,False,True
216,Mr. Morale & The Big Steppers,1,21895466,21895466.0,87.0,album,2022-05-13,day,False,19,68,70.73684210526315,82,11,81,4.363636363636363,182,True,True,True,False,True,True,True,False,False,True
217,Under Pressure (Deluxe),1,5805600,5805600.0,75.0,album,2014-10-21,day,False,15,61,52.26666666666666,63,2,77,38.5,183,True,True,True,False,True,True,True,False,False,True
218,It Was Written,1,3023692,3023692.0,71.0,album,1996-07-02,day,False,14,51,49.5,69,9,78,7.777777777777778,183,True,True,True,False,True,True,True,False,False,True
219,Dark Sky Paradise,1,10159914,10159914.0,77.0,album,2015-02-24,day,False,12,44,50.75000000000001,74,9,96,8.444444444444445,181,True,True,True,False,False,True,True,False,False,True
220,Ambition For Cash,1,1360325,1360325.0,72.0,single,2021-10-01,day,False,1,2,70.0,70,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
221,No Limit Top Dogg,1,8877787,8877787.0,82.0,album,1999-01-01,day,False,21,66,33.14285714285714,62,19,78,1.631578947368421,183,True,True,True,False,True,True,True,False,False,True
222,Mamacita (feat. Rich Homie Quan & Young Thug),1,21300870,21300870.0,87.0,single,2014-08-18,day,False,1,4,64.0,64,2,82,41.0,183,True,True,True,False,True,True,True,False,False,True
223,Merry Go Round,1,183275,183275.0,51.0,album,2001-01-01,day,False,15,51,25.066666666666663,58,4,42,3.0,67,True,True,True,False,True,True,False,False,False,True
224,Oxymoron (Deluxe),1,4298851,4298851.0,71.0,album,2014-01-01,day,False,15,61,50.2,76,9,87,5.111111111111111,180,True,True,True,False,True,True,True,False,False,True
225,In A Minute,1,12028254,12028254.0,89.0,single,2022-04-07,day,False,1,3,74.0,74,0,0,0.0,182,True,True,True,False,True,True,True,False,False,True
226,Nothing Was The Same (Deluxe),1,68545753,68545753.0,96.0,album,2013-01-01,day,False,16,64,57.25,73,7,82,11.0,176,False,True,True,False,True,True,True,False,False,True
227,DC4,1,6637379,6637379.0,74.0,album,2016-10-28,day,False,14,49,44.35714285714285,66,14,91,5.285714285714286,169,True,True,True,False,True,True,False,False,False,True
228,Issa Album,1,11964059,11964059.0,91.0,album,2017-09-23,day,False,14,48,0.8571428571428572,9,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False
229,Nail Tech,1,2655763,2655763.0,81.0,single,2022-02-18,day,False,2,5,55.0,72,0,0,0.0,179,True,True,True,False,True,True,True,False,False,True
230,Swimming,1,8158416,8158416.0,82.0,album,2018-08-03,day,False,13,51,68.38461538461539,79,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
231,West Side,1,4255262,4255262.0,72.0,single,2019-06-21,day,False,1,2,0.0,0,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False
232,DS4EVER,1,4684453,4684453.0,83.0,album,2022-01-13,day,False,20,50,60.45000000000001,77,15,96,5.266666666666667,183,True,True,True,False,True,True,True,False,False,True
233,Diet Coke,1,2592780,2592780.0,71.0,single,2022-02-08,day,False,1,2,57.0,57,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
234,Monster,1,12400949,12400949.0,86.0,album,2014-10-28,day,False,13,40,46.230769230769226,67,1,84,84.0,183,True,True,True,False,True,True,True,False,False,True
235,Victory Lap,1,2934852,2934852.0,65.0,album,2018-02-16,day,False,16,59,53.25,66,13,87,4.307692307692308,183,True,True,True,False,True,True,True,False,False,True
236,Drip or Drown 2,1,4684453,4684453.0,83.0,album,2019-02-22,day,False,16,42,52.8125,67,3,89,27.0,183,True,True,True,False,True,True,True,False,False,True
